title,year,topic,probability,custom_label
Pelvic Sidewall Anatomy in Gynecologic Oncology-New Insights into a Potential Avascular Space,2022,22,0.0001813416749488503,Topic 22
Co-infection with plasmodium falciparum and COVID-19 with lethal outcome. First clinical case from Bulgaria,2024,-1,0.0,Outlier
Effect of synchronization of firings of different motor unit types on the force variability in a model of the rat medial gastrocnemius muscle,2021,-1,0.0,Outlier
Poly(2-(dimethylamino)ethyl methacrylate)-Grafted Amphiphilic Block Copolymer Micelles Co-Loaded with Quercetin and DNA,2024,9,5.8210363079241014e-06,Topic 9
Synergistic Solvent Extraction of Lanthanoids with Traditional Ligands (4-Acylpyrazolone and Bidentate Nitrogen Bases) in a Nontraditional Diluent Confirmed by Slope Analysis and NMR,2025,-1,0.0,Outlier
A Split Face Comparative Study to Evaluate the Efficacy of 40% Pyruvic Acid vs. Microdermabrasion with 40% Pyruvic Acid on Biomechanical Skin Parameters in the Treatment of Acne Vulgaris,2022,4,0.005442466568037257,Topic 4
"Antioxidant properties of some novel derivatives thiazolo[4,5-b] pyridine",2019,51,5.520999793360988e-05,Topic 51
Synthesis and properties of adducts of a hindered amine and 2-hydroxyphenylbenzotriazole as novel polymer stabilizers,2002,-1,0.0,Outlier
Regulation of polyglutamic acid synthesis by glutamate in Bacillus licheniformis and Bacillus subtilis,2001,58,0.0,Topic 58
"Design and Synthesis of a Novel ICT Bichromophoric pH Sensing System Based on 1,8-Naphthalimide Fluorophores as a Two-Input Logic Gate and Its Antibacterial Evaluation",2023,-1,0.0,Outlier
"Therapeutic Potential of 1-(2-Chlorophenyl)-6,7-dimethoxy-3-methyl-3,4-dihydroisoquinoline",2024,26,0.008562780372784884,Topic 26
"The Triterpenoid Nrf2 Activator, CDDO-Me, Decreases Neutrophil Senescence in a Murine Model of Joint Damage",2023,4,0.0043002513192437145,Topic 4
"Real-World Testing Practices, Treatment Patterns and Clinical Outcomes in Patients from Central Eastern Europe with EGFR-Mutated Advanced Non-Small Cell Lung Cancer: A Retrospective Chart Review Study (REFLECT)",2022,48,0.0,Topic 48
Gas-phase tautomerism in hydroxy azo dyes - from 4-phenylazo-1-phenol to 4-phenylazo-anthracen-1-ol,2010,37,0.0026830186580871686,Topic 37
Favipiravir-Tautomeric and Complexation Properties in Solution,2023,37,0.0,Topic 37
Improving Stability of Tear Film Lipid Layer via Concerted Action of Two Drug Molecules: A Biophysical View,2020,27,0.004011291232049043,Topic 27
THE FIRST BULGARIAN STANDARDIZED SERIES FOR EPICUTANEOUS PATCH TESTING FOR ALLERGIES TO DENTAL MATERIALS AND ALLOYS,2012,81,0.0,Topic 81
"Sediment Assessment of the Pchelina Reservoir, Bulgaria",2021,20,0.0,Topic 20
Interrogating waithood: family and housing life stage transitions among young adults in North-West Africa countries,2018,46,0.001917420363475588,Topic 46
Challenges in the Management of Chronic Urticaria,2011,-1,0.0,Outlier
Caring for individuals with a difference of sex development (DSD): a Consensus Statement,2018,-1,0.0,Outlier
A Community... Sounds Like Communism: Notions of Gay Community and Community Belonging Contradiction Among Bulgarian Non-Heterosexual Males,2024,-1,0.0,Outlier
Application of pharmacogenetics in oncology,2020,-1,0.0,Outlier
Avascular Spaces of the Female Pelvis-Clinical Applications in Obstetrics and Gynecology,2020,22,0.001531254932816658,Topic 22
EPIDEMIOLOGY OF O'DONOGHUE'S TRIAD,2024,19,0.0032299302220968416,Topic 19
ANALYSIS OF THE SUCCESS OF THIRD-YEAR STUDENTS OF MEDICINE IN MEDICAL UNIVERSITY - VARNA BY TESTED ON THE CARDIOVASCULAR SYSTEM,2013,-1,0.0,Outlier
Rational pharmacotherapy based on pharmacoeconomic data audit: principles and application in Bulgaria,2014,13,4.64584707350778e-17,Topic 13
A novel combinatory treatment against a CDDP-resistant non-small cell lung cancer based on a Ruthenium(II)-cyclopentadienyl compound,2024,-1,0.0,Outlier
New Benzothiazole-Monoterpenoid Hybrids as Multifunctional Molecules with Potential Applications in Cosmetics,2025,51,0.0,Topic 51
A Rare Case of Thyroidea Ima Arising From the Internal Thoracic Artery and Reaching Up to the Parathyroid Gland,2023,-1,0.0,Outlier
"Research and Diagnostic Algorithmic Rules (RADAR) for mood disorders, recurrence of illness, suicidal behaviours, and the patient's lifetime trajectory",2023,-1,0.0,Outlier
Extensive characterization of COVID-19 convalescent plasma from Bulgarian donors,2024,2,0.0,Topic 2
Antioxidant Effect of Alpha-Lipoic Acid in 6-Hydroxydopamine Unilateral Intrastriatal Injected Rats,2020,-1,0.0,Outlier
"Tools, harmonization and standardization procedures of the impact and outcome evaluation indices obtained during a kindergarten-based, family-involved intervention to prevent obesity in early childhood: the ToyBox-study",2014,-1,0.0,Outlier
Reliability of anthropometric measurements in European preschool children: the ToyBox-study,2014,21,2.678913579749094e-05,Topic 21
"Concepts for the Development of Person-Centered, Digitally Enabled, Artificial Intelligence-Assisted ARIA Care Pathways (ARIA 2024)",2024,11,0.00029441758274783463,Topic 11
The Inhibitor Endosidin 4 Targets SEC7 Domain-Type ARF GTPase Exchange Factors and Interferes with Subcellular Trafficking in Eukaryotes,2018,23,6.049122506238007e-13,Topic 23
SATISFACTION OF THE FUTURE NURSES WITH THE WORKING CONDITIONS IN THE HEALTHCARE ESTABLISHMENTS DURING THEIR PRE-GRADUATION TRAINEESHIP,2022,15,1.6885491159684947e-05,Topic 15
Selective Cortical Layering Abnormalities and Behavioral Deficits in Cortex-Specific Pax6 Knock-Out Mice,2009,26,1.88571416366685e-17,Topic 26
Characterizing prostate cancer risk through multi-ancestry genome-wide discovery of 187 novel risk variants,2023,53,0.0,Topic 53
Purification of Hydrogen from CO with Cu/ZSM-5 Adsorbents,2022,67,0.0,Topic 67
Prognostic value of translationally controlled tumor protein in colon cancer,2023,-1,0.0,Outlier
INJURIES OF EYE AND ITS ACCESSORY ORGANS,2017,27,0.0,Topic 27
Standardised data collection for clinical follow-up and assessment of outcomes in differences of sex development (DSD): recommendations from the COST action DSDnet,2019,-1,0.0,Outlier
IMPLANT SUPPORTED OVER DENTURES (Part I),2009,0,0.0,Topic 0
INFECTIONS IN URINARY TRACT OF PATIENTS WITH HAEMATOLOGICAL MALIGNANCIES UNDERGOING ANTINEOPLASTIC THERAPY,2009,3,0.004663138422367066,Topic 3
A Thermostable Lipase Isolated from Brevibacillus thermoruber Strain 7 Degrades ε-Polycaprolactone,2023,-1,0.0,Outlier
Hybrid liposomal PEGylated calix[4]arene systems as drug delivery platforms for curcumin,2014,9,5.379499764970377e-19,Topic 9
On the role of the tricarboxylic acid cycle in plant productivity,2018,-1,0.0,Outlier
"The tryptophan catabolite or kynurenine pathway in schizophrenia: meta-analysis reveals dissociations between central, serum, and plasma compartments",2022,44,0.007825283339857788,Topic 44
Ontogenesis of testicular function in humans,2009,12,3.99155718526762e-06,Topic 12
Chiasmate male meiosis in six species of water bugs from infraorders Nepomorpha and Gerromorpha (Insecta: Heteroptera),2009,7,0.0025128374330635112,Topic 7
"Psilolintonum lineatum (Linton, 1928) (Echinostomatoidea: Psilostomidae) re-allocated to Podocotyle (Allocreadioidea: Opecoelidae) on the basis of a re-examination of the type material",2001,7,3.5347768034104114e-05,Topic 7
Restriction of the Global IgM Repertoire in Antiphospholipid Syndrome,2022,16,0.0006290228592211868,Topic 16
"Ultrastructure of spermiogenesis and mature spermatozoon of Skrjabinoporus merops (Cyclophyllidea, Metadilepididae)",2006,-1,0.0,Outlier
"Ultrastructure of spermiogenesis and mature spermatozoon of Angularella beema (Clerc, 1906) (Cestoda, Cyclophyllidea, Dilepididae)",2006,-1,0.0,Outlier
Docosahexaenoic acid promotes micron scale liquid-ordered domains. A comparison study of docosahexaenoic versus oleic acid containing phosphatidylcholine in raft-like mixtures,2015,41,0.0,Topic 41
CORRELATION OF GENE EXPRESSION OF MAIN INFLAMMATORY CITOKINS AND THE SEVERITY OF CHRONIC PERIODONTITIS,2014,0,0.0,Topic 0
Microbial Pathogens in Aquaponics Potentially Hazardous for Human Health,2023,-1,0.0,Outlier
Ferrocene modified analogues of imatinib and nilotinib as potent anti-cancer agents,2023,-1,0.0,Outlier
Bacterial Tolerance to 1-Butanol and 2-Butanol: Quantitative Assessment and Transcriptomic Response,2024,-1,0.0,Outlier
Tanshinones from Salvia miltiorrhiza inhibit Mycobacterium tuberculosis via disruption of the cell envelope surface and oxidative stress,2021,-1,0.0,Outlier
Trace Elements and Omega-3 Fatty Acids of Wild and Farmed Mussels (Mytilus galloprovincialis) Consumed in Bulgaria: Human Health Risks,2021,20,0.0,Topic 20
Perspective Piece Food Insecurity during COVID-19 in Yemen,2022,2,0.006357438680292382,Topic 2
Probable fatal mastoiditis by the around 2300 year old Heidelberg's Egyptian mummy Djed-Hor,2024,-1,0.0,Outlier
Implantation of a Cardiac resynchronization therapy system in a patient with an unroofed coronary sinus,2020,8,0.0,Topic 8
The upper spatial limit for perception of displacement is affected by preceding motion,2009,-1,0.0,Outlier
A SEMI-AUTOMATED STRUCTURAL CLASS DEPENDENT METHOD FOR THE PREDICTION OF PROTEIN SECONDARY STRUCTURES,2010,16,0.004559156640493448,Topic 16
"Fertilization Type Differentially Affects Barley Grain Yield and Nutrient Content, Soil and Microbial Properties",2024,-1,0.0,Outlier
Human Error in Autonomous Underwater Vehicle Deployment: A System Dynamics Approach,2020,-1,0.0,Outlier
A Fuzzy-Based Risk Assessment Framework for Autonomous Underwater Vehicle Under-Ice Missions,2019,-1,0.0,Outlier
Novel Electrospun Composite Membranes Based on Polyhydroxybutyrate and Poly(vinyl formate) Loaded with Protonated Montmorillonite for Organic Dye Removal: Kinetic and Isotherm Studies,2023,-1,0.0,Outlier
Protective and Antitumor Effects of Oxidal and Pyrucet in Hamsters with Experimental Graffi Tumor,2021,57,4.135404039061954e-15,Topic 57
The role of Doppler ultrasound in rheumatic diseases,2012,-1,0.0,Outlier
The Inhibitor of Histone Deacetylases Sodium Butyrate Enhances the Cytotoxicity of Mitomycin C,2012,-1,0.0,Outlier
APPLICATION OF INFRARED LIGHT IN DENTAL MEDICINE. A REVIEW.,2024,0,3.53264452122956e-08,Topic 0
Medical Ultrasound in the Evaluation of the Carpal Tunnel: A Critical Review,2018,-1,0.0,Outlier
USE OF PLASTIC MATERIAL AND TRIPLE SCAN IN THE PREPARATION OF SURGICAL GUIDES FOR THE DENTAL IMPLANT TREATMENT - CASE REPORT,2016,0,0.00016186529362879055,Topic 0
"Unlocking the Uterine Code: Microbiota, Immune Cells, and Therapy for Recurrent Reproductive Failure",2024,-1,0.0,Outlier
Bacterial functional responses to environmental variability: a case study in three distinct mountain lakes within a single watershed,2024,20,0.0,Topic 20
Future Prospects and Challenges in Additive Manufacturing for Complete Dentures: A Narrative Review,2024,0,1.0551998481214125e-07,Topic 0
Pepsin-Assisted Transglutaminase Modification of Functional Properties of a Protein Isolate Obtained from Industrial Sunflower Meal,2017,1,5.5905316254034824e-21,Topic 1
DETECTING PROSPECTIVE MUTATION REGIONS BY CODON USAGE - A BIOINFORMATICS APPROACH,2009,-1,0.0,Outlier
Epileptic Seizures in a Pediatric Patient With Vein of Galen Aneurysmal Malformation and Obstructive Hydrocephalus: A Rare Case Report,2024,-1,0.0,Outlier
The perivascular environment along the vertebral artery governs segment-specific structural and mechanical properties,2016,-1,0.0,Outlier
Dinuclear vs. Mononuclear Copper(II) Coordination Species of Tylosin and Tilmicosin in Non-Aqueous Solutions,2022,37,0.0,Topic 37
COMMITMENT OF GENERAL PRACTITIONERS ON PROPHYLAXIS ACCORDING TO THE PATIENT'S OPINION,2017,0,1.3663653800397477e-05,Topic 0
A rare case of huge villous adenoma of the renal pelvis deforming the abdominal wall,2020,-1,0.0,Outlier
A Comparative Analysis of Molecular Biological Methods for the Detection of SARS-CoV-2 and Testing the In Vitro Infectivity of the Virus,2024,2,0.007108824150738478,Topic 2
The roadmap for allergology in Europe: The subspecialty of allergology as stop-over on the way to a full specialty. An EAACI position statement,2018,11,0.004229293403286046,Topic 11
"The interplay of spatial attention and memory: evidence for memory-driven spatial compatibility effects, but not for a facilitating role of attention in memory retrieval",2011,47,0.0,Topic 47
"The Human Vomeronasal (Jacobson's) Organ: A Short Review of Current Conceptions, With an English Translation of Potiquet's Original Text",2018,-1,0.0,Outlier
Redox-Modulating Capacity and Antineoplastic Activity of Wastewater Obtained from the Distillation of the Essential Oils of Four Bulgarian Oil-Bearing Roses,2021,-1,0.0,Outlier
ASSESSMENT OF THE SITUATION DURING PAIN BY PATIENTS WITH CHRONIC PAIN,2023,40,7.013867108261164e-10,Topic 40
Impact of Air Exposure Time on the Water Contact Angles of Daily Disposable Silicone Hydrogels,2019,27,0.004122216451934346,Topic 27
Mutations in Rht-B1 Locus May Negatively Affect Frost Tolerance in Bread Wheat,2022,23,0.0017469346923782675,Topic 23
SPECIFIC MICROBIOLOGY SPECTRUM OF WHITE SAND MUSSELS FROM KEY SAMPLE SPOTS FROM BULGARIAN BLACK SEA AQUATORY,2021,20,0.001713249403465673,Topic 20
Monitoring Health Risks Associated with Body Modifications (Tattoos and Permanent Makeup): A Systematic Review,2025,81,0.0,Topic 81
THERAPEUTIC DIFFICULTIES IN ACHIEVEMENTOF OPTIMAL ROOT COVERAGE AND AESTHETICIN CLASS III GINGIVAL RECESSION,2013,0,9.729499354858556e-05,Topic 0
Positions and movement of the tail in wild boar Sus scrofa,2025,-1,0.0,Outlier
Is the future of dentistry as bright as we hope? A personal exploration into dentistry's national and global prospects,2024,0,0.00043546049288297644,Topic 0
COVID-19 pandemic and the skin: what should dermatologists know?,2020,4,0.005996534835879374,Topic 4
HEALTHCARE PROVIDERS' READINESS FOR MANAGEMENT OF INCIDENTS WITH WEAPONS OF MASS DESTRUCTION,2019,-1,0.0,Outlier
Outcome of treatment of MDR-TB or drug-resistant patients treated with bedaquiline and delamanid: Results from a large global cohort,2021,32,0.0010054838987633985,Topic 32
Surveillance of adverse events in the treatment of drug-resistant tuberculosis: first global report,2019,32,0.001804164924167866,Topic 32
X-RAY MEASUREMENTS OF IMPACTED MANDIBULAR THIRD MOLARS,2017,0,5.394250420905658e-05,Topic 0
"Selected rapporteur summaries from the XX world congress of psychiatric genetics, Hamburg, Germany, october 1418, 2012",2013,56,0.0,Topic 56
Expression of Transcription Factor ZBTB20 in the Adult Primate Neurogenic Niche under Physiological Conditions or after Ischemia,2022,26,0.0,Topic 26
New records of smut fungi. 1. Thecaphora hedysori,2009,-1,0.0,Outlier
Expert Opinion: A Call for Basal Insulin Titration in Patients with Type 2 Diabetes in Daily Practice: Southeast European Perspective,2021,59,0.0,Topic 59
Therapeutic Plasma Exchange in Certain Immune-Mediated Neurological Disorders: Focus on a Novel Nanomembrane-Based Technology,2023,-1,0.0,Outlier
COVID-19 and Alzheimer's Disease: A Literature Review,2021,2,7.669779045048315e-05,Topic 2
Polyphenols Content and Antioxidant Activity of Bilberry Juice Obtained from Different Altitude Samples,2021,1,0.0,Topic 1
Use of thrombopoietin receptor agonists in adults with immune thrombocytopenia: a systematic review and Central European expert consensus,2023,6,0.0027908156131032217,Topic 6
INNs granted with specific storage requirements in Bulgarian pharmacies. Part 2 : Antineoplastic and immunomodulating agents,2023,13,0.005245712076577029,Topic 13
Influence of ageing and some lifestyle factors on male gonadal function: a study in Bulgaria,2007,12,0.00031380466527743383,Topic 12
Successful Treatment With High-Dose Colchicine of a 101-Year-Old Patient Diagnosed With COVID-19 After an Emergency Cholecystectomy,2024,2,0.006674902547944915,Topic 2
Early effects of paroxysmal atrial fibrillation on plasma markers of fibrinolysis,2016,63,4.845796080977701e-12,Topic 63
"Methamphetamine (MA) use and MA-induced psychosis are associated with increasing aberrations in the compensatory immunoregulatory system, interleukin-1α, and CCL5 levels",2023,44,0.0,Topic 44
Case Report: A Case Study Significance of the Reflective Parenting for the Child Development,2021,-1,0.0,Outlier
COMPARATIVE GENOMIC STUDIES OF INFLUENZA A VIRUSES PERFORMED ON BLUEGENE P SUPERCOMPUTER: PART 1. CONSERVATIVE NUCLEOTIDE SEQUENCES IN INFLUENZA A VIRUS GENOMES REVEALED BY MULTIPLE SEQUENCE ALIGNMENT,2011,-1,0.0,Outlier
Amendment of the activity of microbial preparation laktazym to protein biodegradation for dairy wastewater,2008,55,0.0,Topic 55
SINUS LIFTING AND VARIETIES OF SUBANTRAL IMPLANTATION IN THE USE OF SCREW INTRABONE IMPLANTS,2009,0,8.691734751356655e-14,Topic 0
The return of hepatitis B,2006,42,5.921152875886771e-78,Topic 42
GASTROINTESTINAL MICROBIOTA AND IMMUNITY,2019,16,0.004642746901007252,Topic 16
LOSS OF SPACE ACCORDING TO THE TIME AND THE TYPE OF THE PREMATURE EXTRACTED DECIDUOUS TEETH,2016,0,9.14008242481799e-06,Topic 0
Serum anti-α-crystallin antibodies in women with endocrine disorders,2017,-1,0.0,Outlier
Economic consequences of the implementation of primary DNA-HPV genotype testing in Bulgaria,2024,22,1.6080281863863452e-05,Topic 22
"SELF-EMULSIFYING DRUG DELIVERY SYSTEMS (SEDDS): EXCIPIENT SELECTION, FORMULATION AND CHARACTERIZATION",2020,9,3.418385171724756e-05,Topic 9
Relationship between vitamin D status and immunosuppressive therapy in kidney transplant recipients,2015,-1,0.0,Outlier
Glial Populations in the Human Brain Following Ischemic Injury,2023,26,0.0,Topic 26
Are Different Two-Dimensional Models of Culture Just a Matter of Different Rotations? Evidence From the Analysis Based on the WVS/EVS,2022,46,1.2295293514129853e-05,Topic 46
Clinical performance of the infant nutrition early warning score in routine practice across four international clinical settings in Europe: A study by the ESPGHAN special interest group in clinical malnutrition,2024,-1,0.0,Outlier
MULTIPLE MYELOMA WITH ADVANCED BONE DISEASE AND LOW TUMOR BURDEN - DIFFERENT CLINICAL PRESENTATION BUT SIMILAR OUTCOME AFTER BORTEZOMIB-BASED THERAPY AND RADIOTHERAPY,2017,24,0.0018612933134630936,Topic 24
Dynamic Functional Connectivity Patterns in Schizophrenia and the Relationship With Hallucinations,2020,36,0.0,Topic 36
AN ATTEMPT TO CLASSIFY THE DIAGNOSTIC ALLERGENS OF CONTACT HYPERSENSITIVITY IN DENTAL BIOMATERIALS,2011,81,0.0,Topic 81
Neurology and neuropsychiatry of COVID-19: a systematic review and meta-analysis of the early literature reveals frequent CNS manifestations and key emerging narratives,2021,2,0.0020915663528988603,Topic 2
Enhancing precision medicine through clinical mass spectrometry platform,2022,-1,0.0,Outlier
Automatic bone drilling by femoral head structure detection,2018,0,0.004796155929775447,Topic 0
THE IMPACT OF AGE-RELATED SARCOPENIA ON SURVIVAL AND MORTALITY IN PATIENTS WITH CHRONIC HEART FAILURE,2022,-1,0.0,Outlier
Workplace noise exposure and serum testosterone in men enrolled in the 1999-2004 National Health and Nutrition Examination Survey,2016,12,0.0005906185624895234,Topic 12
"The Serum Levels of the Heavy Metals Cu, Zn, Cd, and Pb and Progression of COPD-A Preliminary Study",2023,62,0.0,Topic 62
"Aberrations in the Cross-Talks Among Redox, Nuclear Factor-κB, and Wnt/β-Catenin Pathway Signaling Underpin Myalgic Encephalomyelitis and Chronic Fatigue Syndrome",2022,-1,0.0,Outlier
First Episode Psychosis and Schizophrenia Are Systemic Neuro-Immune Disorders Triggered by a Biotic Stimulus in Individuals with Reduced Immune Regulation and Neuroprotection,2021,-1,0.0,Outlier
Neuroprotective Effects of Myrtenal in an Experimental Model of Dementia Induced in Rats,2022,52,0.00011528971407966466,Topic 52
Single Nucleotide Polymorphisms in microRNA Genes and Colorectal Cancer Risk and Prognosis,2022,35,0.0,Topic 35
Measurement Invariance of the Brief Multidimensional Student's Life Satisfaction Scale Among Adolescents and Emerging Adults Across 23 Cultural Contexts,2016,46,0.007395745270872772,Topic 46
"Practical guidance for engaging patients in health research, treatment guidelines and regulatory processes: results of an expert group meeting organized by the World Health Organization (WHO) and the European Society for Clinical and Economic Aspects of Osteoporosis, Osteoarthritis and Musculoskeletal Diseases (ESCEO)",2019,-1,0.0,Outlier
SELF-EMULSIFYING DRUG DELIVERY SYSTEMS AS AN APPROACH TO IMPROVE THERAPEUTIC EFFECTIVENESS OF ORALLY ADMINISTRATED DRUGS,2019,9,7.799310323162376e-11,Topic 9
DENTAL HEALTH IN ASTHMATICS TREATED WITH INHALED CORTICOSTEROIDS AND LONG-ACTING SYMPATHICOMIMETICS,2012,11,0.0,Topic 11
BRAIN NEOPLASMS IN PATIENTS WITH CEREBROVASCULAR DISEASES,2015,-1,0.0,Outlier
Cross-Validation of Paranoid-Depressive Scale and Functional MRI: New Paradigm for Neuroscience Informed Clinical Psychopathology,2019,36,0.0,Topic 36
Recent Data on Irritable Bowel Syndrome from some Central and East European Countries,2020,-1,0.0,Outlier
"Autistic Adult Services Availability, Preferences, and User Experiences: Results From the Autism Spectrum Disorder in the European Union Survey",2022,-1,0.0,Outlier
PROTECTIVE EFFECTS OF ANTIOXIDANTS AGAINST BURN-RELATED INJURIES,2024,-1,0.0,Outlier
A SURVEY REGARDING THE AWARENESS OF THERMOPLASTIC RESINS AMONG BULGARIAN DENTISTS AND DENTAL TECHNICIANS,2018,0,4.401701364065234e-08,Topic 0
Study of the Potential of Amphiphilic Conetworks Based on Poly(2-ethyl-2-oxazoline) as New Platforms for Delivery of Drugs with Limited Solubility,2013,9,1.1157231027730735e-06,Topic 9
Functionalized thermosensitive hydrogel combined with tendon stem/progenitor cells as injectable cell delivery carrier for tendon tissue engineering,2018,0,0.004888048536502018,Topic 0
Simultaneous biosynthesis and purification of two extracellular Bacillus hydrolases in aqueous two-phase systems,2001,-1,0.0,Outlier
Thermostable enzymes and polysaccharides produced by thermophilic bacteria isolated from Bulgarian hot springs,2018,58,0.0,Topic 58
Autologous haematopoietic stem cell transplantation and other cellular therapy in multiple sclerosis and immune-mediated neurological diseases: updated guidelines and recommendations from the EBMT Autoimmune Diseases Working Party (ADWP) and the Joint Accreditation Committee of EBMT and ISCT (JACIE),2020,65,0.005925461147488181,Topic 65
Serum Anti-Collagen IV IgM and IgG Antibodies as Indicators of Low Vascular Turnover of Collagen IV in Patients with Long-Term Complications of Type 2 Diabetes,2021,-1,0.0,Outlier
"2-Alkyl-Substituted-4-Amino-Thieno[2,3-d]Pyrimidines: Anti-Proliferative Properties to In Vitro Breast Cancer Models",2023,51,0.0,Topic 51
COMPLICATIONS AFTER EXTRACTION OF IMPACTED THIRD MOLARS-LITERATURE REVIEW,2016,0,7.012074722368944e-19,Topic 0
Radical scavenging and antioxidant activities of methanolic extracts from Hypericum species growing in Bulgaria,2010,1,0.0,Topic 1
Two Cases of Meningococcal Sepsis Caused By Neisseria Meningitidis Serogroup B,2016,3,0.005752572133179898,Topic 3
"Yersinia artesiana sp. nov., Yersinia proxima sp. nov., Yersinia alsatica sp. nov., Yersina vastinensis sp. nov., Yersinia thracica sp. nov. and Yersinia occitanica sp. nov., isolated from humans and animals",2020,3,0.0034469778586788047,Topic 3
CIVIL PROTECTION MODERN ASPECTS IN CASE OF DISASTERS - BULGARIA,2016,-1,0.0,Outlier
Technological and digital innovations in improving adherence to asthma medication therapy,2025,11,0.0004943998749405137,Topic 11
"Health management during COVID-19 pandemic-contribution of women health informaticians, medical physicists and veterinarians from Bangladesh and Malaysia during the world crisis",2021,-1,0.0,Outlier
Contemporary Graffiti as a Tool for Studying Prehistoric Art: A Classification Attempt,2023,-1,0.0,Outlier
BIOMECHANICAL PRINCIPLES OF SHOULDER JOINT AS A BASIS OF POST FRACTURE ENDOPROSTHESIS REPLACEMENT,2020,19,0.0,Topic 19
Direct Pulp Capping with Advanced Platelet-Rich Fibrin: A Report of Two Cases,2023,0,1.7265536292734634e-08,Topic 0
Non-Small Cell Lung Cancer in Countries of Central and Southeastern Europe: Diagnostic Procedures and Treatment Reimbursement Surveyed by the Central European Cooperative Oncology Group,2018,33,0.0,Topic 33
"A comparison of health system responses to COVID-19 in Bulgaria, Croatia and Romania in 2020",2022,-1,0.0,Outlier
"Spasmolytic Activity of 1,3-Disubstituted 3,4-Dihydroisoquinolines",2024,-1,0.0,Outlier
Ex Vivo and In Vivo Study of Some Isoquinoline Precursors,2022,-1,0.0,Outlier
European Respiratory Society International Congress 2017: highlights from the Clinical Assembly,2018,62,0.0,Topic 62
Psychological Support for Overcoming the Consequences of Aggressive Behavior,2017,-1,0.0,Outlier
Opportunities of information communication technologies for providing pharmaceutical care in the COVID-19 pandemic,2021,-1,0.0,Outlier
"National pride: Negotiating heritage, gender, and belonging in times of illiberal ethnonationalism in Bulgaria",2021,-1,0.0,Outlier
INNOVATIVE DIDACTICAL MEANS FOR DEVELOPING AND ASSESSING STUDENTS' INTELLECTUAL REFLECTION IN THE HIGH SCHOOL EDUCATION OF GENETICS,2010,-1,0.0,Outlier
Comparative analysis of chromosome numbers and sex chromosome systems in Paraneoptera (Insecta),2021,7,0.0026830296615347497,Topic 7
Fungal diversity notes 1387-1511: taxonomic and phylogenetic contributions on genera and species of fungal taxa,2021,-1,0.0,Outlier
Fungal diversity notes 1512-1610: taxonomic and phylogenetic contributions on genera and species of fungal taxa,2022,-1,0.0,Outlier
Fungal diversity notes 1818-1918: taxonomic and phylogenetic contributions on genera and species of fungi,2025,-1,0.0,Outlier
The Adverse Outcome Pathway for Skin Sensitisation: Moving Closer to Replacing Animal Testing,2016,4,0.00487754314203352,Topic 4
Secretory Meningioma of the Right Frontal Lobe: Clinical Presentation and Pathological Insights,2024,49,0.0,Topic 49
Belief in a zero-sum game and subjective well-being across 35 countries,2021,46,0.0,Topic 46
Incidence of Postoperative Flare-Up After Single-Visit and Multi-visit Endodontic Therapy,2024,0,5.156065237862583e-40,Topic 0
Measurement of Psychological Entitlement in 28 Countries,2017,46,0.0,Topic 46
Heart Rate Variability Analysis of Healthy Individuals and Patients with Ischemia and Arrhythmia,2023,-1,0.0,Outlier
Primary prevention in hospitals in 20 high-income countries in Europe - A case of not  Making Every Contact Count?,2025,-1,0.0,Outlier
"Education of Logopedists or Speech-Language Pathologists in Bulgaria, Greece, Macedonia, Poland and Russia",2010,-1,0.0,Outlier
Criminal insanity in Bulgaria and Norway: Analysing the prospect of a common approach,2023,-1,0.0,Outlier
ANTHROPOLOGICAL CHARACTERISTICS OF BODY COMPOSITION IN CHILDREN AND ADOLESCENTS FROM PLOVDIV,2010,-1,0.0,Outlier
TREATMENT WITH ZUCLOPENTHIXOL OF A WOMAN WITH PSYCHOSIS AND TUBEROUS SCLEROSIS: A CASE REPORT,2024,-1,0.0,Outlier
A Rare Case of Concurrent Intraventricular Meningioma and Choroid Plexus Papilloma: A Case Report,2024,-1,0.0,Outlier
HIGH-RESOLUTION MICRO-COMPUTED TOM-OGRAPHY AND SCANNING ELECTRON MICROSCOPY FOR MORPHOLOGICAL ANALY-SIS OF TYPE II DENS INVAGINATUS IN A MAXIL-LARY LATERAL INCISOR: A CASE REPORT,2024,0,7.185291656144646e-10,Topic 0
"A Cautionary Tale of Hypertrophic Cardiomyopathy-From Benign Left Ventricular Hypertrophy to Stroke, Atrial Fibrillation, and Molecular Genetic Diagnostics: A Case Report and Review of Literature",2024,-1,0.0,Outlier
Online-based software for guiding immediate implantation to replace a tooth with root resorption in the esthetic zone,2020,0,2.0408661006020296e-06,Topic 0
ALLOPECIA AREATA AND PERIODONTITIS: A CASE REPORT,2024,0,0.0,Topic 0
A Case Report of Mandibular Gingival Metastasis From Sigmoid Colon Adenocarcinoma With Phenotypical Transformation Into Neuroendocrine Carcinoma,2024,49,0.0,Topic 49
A very rare case of ectopic intramural pregnancy after IVF-ET,2017,-1,0.0,Outlier
Congenital cystohepatic duct found during laparoscopic cholecystectomy,2024,5,0.0,Topic 5
DENTURE STOMATITIS COMPLICATED BY DIA-BETES AND ORAL CANDIDIASIS: A GERIATRIC CASE REPORT,2024,0,0.0011234031541058219,Topic 0
Cross-Cultural Insights from Two Global Mental Health Studies: Self-Enhancement and Ingroup Biases,2024,46,0.0,Topic 46
